time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-02-02T04:24:30.262Z,-49.8839,163.1968,10,5.2,mb,,97,4.393,0.47,us,us7000gh7u,2022-02-02T21:28:05.993Z,"Auckland Islands, New Zealand region",earthquake,8.1,1.9,0.135,20,reviewed,us,us
2022-02-02T04:10:56.436Z,-58.5113,-25.3956,54.8,4.9,mb,,85,7.469,0.74,us,us7000gh7z,2022-02-02T04:53:11.040Z,"South Sandwich Islands region",earthquake,11.8,7.3,0.091,40,reviewed,us,us
2022-02-02T02:49:21.556Z,29.6667,51.7179,10,4.7,mb,,67,6.167,0.65,us,us7000gh74,2022-02-02T03:09:13.040Z,"8 km NE of K?zer?n, Iran",earthquake,7.1,1.6,0.054,104,reviewed,us,us
2022-02-02T01:03:59.909Z,-19.2296,-177.678,583.01,4.6,mb,,123,4.312,0.63,us,us7000gh6q,2022-02-02T02:14:20.040Z,"Fiji region",earthquake,15.7,8,0.116,22,reviewed,us,us
2022-02-01T23:59:37.722Z,-7.1929,105.0262,31.04,4.5,mb,,142,2.595,1.03,us,us7000giw1,2022-02-10T03:54:38.040Z,"126 km SW of Labuan, Indonesia",earthquake,7.9,5.1,0.15,13,reviewed,us,us
2022-02-01T23:13:12.958Z,33.3086,95.0293,10,4.6,mb,,69,7.615,0.88,us,us7000gh5y,2022-02-10T01:11:22.213Z,"Southern Qinghai, China",earthquake,7.9,1.9,0.066,68,reviewed,us,us
2022-02-01T21:15:43.376Z,-17.0427,-173.986,87.4,4.7,mb,,145,3.771,0.7,us,us7000givw,2022-02-10T00:00:10.040Z,"122 km S of Hihifo, Tonga",earthquake,8.2,6.4,0.124,20,reviewed,us,us
2022-02-01T19:57:59.964Z,-20.7208,-175.4662,10,4.9,mb,,124,6.8,0.43,us,us7000gh3s,2022-02-02T15:19:59.373Z,"53 km NNW of Nuku‘alofa, Tonga",earthquake,6.7,1.9,0.06,91,reviewed,us,us
2022-02-01T19:25:10.042Z,-7.4707,128.3101,119,6,mww,,14,3.005,0.77,us,us7000gh1g,2022-02-02T19:29:13.133Z,"185 km NE of Lospalos, Timor Leste",earthquake,6,1.3,0.042,55,reviewed,us,us
2022-02-01T16:45:10.308Z,38.606,73.2912,105.46,4.5,mb,,62,1.451,0.44,us,us7000ggz8,2022-02-08T14:35:14.125Z,"76 km NW of Murghob, Tajikistan",earthquake,6.8,6.8,0.089,37,reviewed,us,us
2022-02-01T16:37:31.602Z,2.2488,128.0381,248.06,4.5,mb,,121,1.613,0.6,us,us7000givn,2022-02-08T14:31:30.040Z,"57 km N of Tobelo, Indonesia",earthquake,14,11.7,0.205,7,reviewed,us,us
2022-02-01T15:39:26.612Z,-22.9539,171.3794,10,4.6,mb,,117,3.645,0.62,us,us7000givl,2022-02-07T22:18:39.040Z,"southeast of the Loyalty Islands",earthquake,7.3,1.9,0.173,13,reviewed,us,us
2022-02-01T15:26:03.624Z,-29.4839,-176.8824,18.85,5.3,mww,,61,0.932,0.87,us,us7000ggyz,2022-02-07T21:49:07.040Z,"Kermadec Islands region",earthquake,7,1.9,0.071,19,reviewed,us,us
2022-02-01T15:03:55.011Z,-22.0964,-179.3418,591.14,4.5,mb,,156,4.974,0.47,us,us7000givj,2022-02-07T21:42:26.040Z,"south of the Fiji Islands",earthquake,14.6,6.1,0.139,18,reviewed,us,us
2022-02-01T14:36:57.798Z,-31.9634,-178.4853,40.29,4.5,mb,,170,2.736,0.18,us,us7000givi,2022-02-07T21:16:10.040Z,"Kermadec Islands region",earthquake,11.4,9.7,0.242,6,reviewed,us,us
2022-02-01T14:30:03.926Z,-29.7318,-176.2327,10,4.9,mb,,121,1.543,0.8,us,us7000ggy4,2022-02-07T21:07:09.040Z,"Kermadec Islands region",earthquake,8.5,1.7,0.058,99,reviewed,us,us
2022-02-01T14:05:02.331Z,-7.1044,146.0055,178.06,5.4,mww,,32,5.207,0.71,us,us7000ggxx,2022-02-07T20:02:20.502Z,"70 km W of Bulolo, Papua New Guinea",earthquake,7.8,4.3,0.05,38,reviewed,us,us
2022-02-01T11:58:18.457Z,-29.9853,-176.3212,10,4.5,mb,,134,1.567,0.48,us,us7000givk,2022-02-08T11:48:57.040Z,"Kermadec Islands region",earthquake,12.6,1.4,0.135,17,reviewed,us,us
2022-02-01T11:41:35.492Z,-23.0802,170.4347,10,4.6,mb,,113,2.795,0.62,us,us7000ggxc,2022-02-01T12:53:45.040Z,"southeast of the Loyalty Islands",earthquake,7.8,1.9,0.097,32,reviewed,us,us
2022-02-01T09:18:36.273Z,32.6869,141.774,32.23,4.7,mb,,136,1.703,1.22,us,us7000ggx0,2022-02-01T10:15:51.040Z,"Izu Islands, Japan region",earthquake,10.4,6.2,0.059,87,reviewed,us,us
2022-02-01T05:48:56.043Z,28.8616,-43.6394,10,4.8,mb,,59,17.53,0.4,us,us7000ggww,2022-02-01T09:46:19.040Z,"northern Mid-Atlantic Ridge",earthquake,11.4,1.9,0.049,130,reviewed,us,us
2022-02-01T01:39:50.986Z,-40.3215,-74.1225,19.48,4.6,mb,,170,0.692,0.73,us,us7000gguw,2022-02-01T22:51:23.233Z,"76 km SW of Corral, Chile",earthquake,6,3.5,0.132,24,reviewed,us,us
2022-02-01T01:33:20.623Z,-40.3381,-74.2712,10,4.6,mwr,,156,0.793,0.58,us,us7000gguu,2022-02-01T21:51:39.743Z,"87 km SW of Corral, Chile",earthquake,6.4,1.9,0.073,18,reviewed,us,us
2022-02-01T00:52:42.337Z,-31.3306,-68.5308,107.42,4.9,mb,,42,0.251,1.18,us,us7000gguj,2022-02-01T01:29:50.850Z,"11 km NNW of San Martín, Argentina",earthquake,7.1,7.4,0.057,96,reviewed,us,us
2022-02-01T00:18:52.444Z,-7.5493,127.5443,177.58,4.7,mb,,51,3.745,0.76,us,us7000ggud,2022-02-01T00:36:57.040Z,"123 km NNE of Lospalos, Timor Leste",earthquake,7.9,7.1,0.075,54,reviewed,us,us
2022-01-31T22:18:32.343Z,-20.8636,-175.3691,10,4.6,mb,,86,6.943,0.64,us,us7000ggux,2022-02-09T06:30:12.040Z,"Tonga",earthquake,8,1.9,0.206,9,reviewed,us,us
2022-01-31T22:01:27.405Z,31.9193,104.3384,10,4.6,mb,,69,4.062,0.94,us,us7000ggtq,2022-02-09T06:26:33.040Z,"39 km WNW of Jiangyou, China",earthquake,8,1.9,0.085,41,reviewed,us,us
2022-01-31T21:36:17.102Z,-29.8948,-71.9834,9.43,4.5,mwr,,94,0.647,0.68,us,us7000ggt4,2022-02-09T06:24:27.040Z,"62 km W of Coquimbo, Chile",earthquake,4.4,2.1,0.039,64,reviewed,us,us
2022-01-31T20:07:12.683Z,-20.5401,-175.3297,10,4.7,mb,,124,6.746,0.9,us,us7000ggus,2022-02-07T19:01:11.040Z,"67 km NNW of Nuku‘alofa, Tonga",earthquake,8.9,1.8,0.118,22,reviewed,us,us
2022-01-31T19:18:23.791Z,-30.0542,-177.5908,23.42,4.8,mb,,188,0.84,0.47,us,us7000gi0f,2022-02-07T17:50:15.040Z,"Kermadec Islands, New Zealand",earthquake,9.2,5.6,0.197,8,reviewed,us,us
2022-01-31T17:20:28.786Z,-29.5093,-176.6496,10,4.5,mb,,199,1.136,1.03,us,us7000gi0a,2022-02-07T16:52:32.040Z,"Kermadec Islands region",earthquake,10.7,2,0.312,4,reviewed,us,us
2022-01-31T17:10:21.129Z,36.851,-97.7935,7.85,4.5,mww,96,91,0,0.23,ok,ok2022cedc,2022-02-10T12:00:01.302Z,"7 km NW of Medford, Oklahoma",earthquake,,0.5,,35,reviewed,ok,us
2022-01-31T16:14:36.054Z,6.5574,126.4448,65.36,4.6,mb,,128,0.999,0.42,us,us7000gi0j,2022-02-06T22:00:34.040Z,"35 km SSE of Tamisan, Philippines",earthquake,6.4,7.8,0.164,13,reviewed,us,us
2022-01-31T15:40:38.260Z,-55.2683,-28.6158,10,4.8,mb,,96,4.663,0.31,us,us7000gi0i,2022-02-06T21:37:06.040Z,"South Sandwich Islands region",earthquake,12.9,1.9,0.143,17,reviewed,us,us
2022-01-31T15:37:35.876Z,-55.2825,-28.581,10,4.5,mb,,70,4.685,0.43,us,us7000gi0h,2022-02-06T21:26:17.040Z,"South Sandwich Islands region",earthquake,10.4,1.9,0.145,14,reviewed,us,us
2022-01-31T14:15:07.954Z,-29.5448,-176.9125,10,4.8,mb,,77,0.923,0.47,us,us7000ggmh,2022-02-06T19:43:11.828Z,"Kermadec Islands region",earthquake,7.6,1.2,0.114,27,reviewed,us,us
2022-01-31T13:27:15.132Z,-29.7975,-177.1967,10,4.5,mb,,138,0.826,1.1,us,us7000gi09,2022-02-06T18:03:28.040Z,"Kermadec Islands, New Zealand",earthquake,9.7,1.9,0.243,7,reviewed,us,us
2022-01-31T13:16:43.013Z,-29.6463,-176.8753,10,4.6,mb,,67,0.988,0.87,us,us7000ggm1,2022-02-06T17:47:23.040Z,"Kermadec Islands region",earthquake,4.2,1.8,0.132,18,reviewed,us,us
2022-01-31T12:42:18.567Z,14.4453,56.3702,10,5.2,mb,,65,10.447,0.67,us,us7000gglq,2022-01-31T12:59:14.040Z,"Owen Fracture Zone region",earthquake,10.1,1.9,0.069,70,reviewed,us,us
2022-01-31T12:38:15.937Z,14.4243,56.2756,10,5.2,mb,,111,10.466,0.89,us,us7000gglp,2022-01-31T16:57:50.040Z,"Owen Fracture Zone region",earthquake,10.6,1.9,0.061,88,reviewed,us,us
2022-01-31T12:14:35.835Z,-29.5255,-176.7864,10,5.9,mww,,47,12.642,0.51,us,us7000gglh,2022-02-01T12:17:51.587Z,"Kermadec Islands region",earthquake,11,1.9,0.043,51,reviewed,us,us
2022-01-31T11:56:37.489Z,14.5056,56.3894,10,5.2,mb,,92,10.387,1.21,us,us7000ggl9,2022-01-31T12:11:41.040Z,"Owen Fracture Zone region",earthquake,6.5,1.9,0.055,109,reviewed,us,us
2022-01-31T11:26:53.271Z,-29.5677,-176.9735,10,5.4,mb,,81,12.618,0.64,us,us7000ggl1,2022-02-01T11:30:31.736Z,"Kermadec Islands region",earthquake,13.6,1.9,0.062,90,reviewed,us,us
2022-01-31T11:21:45.947Z,-29.6471,-177.0327,10,5.7,mww,,59,10.177,0.65,us,us7000ggkz,2022-02-01T11:25:19.871Z,"Kermadec Islands, New Zealand",earthquake,6.1,1.9,0.053,34,reviewed,us,us
2022-01-31T09:30:37.464Z,37.972,32.0739,10,4.5,mb,,61,1.244,0.87,us,us7000ggki,2022-02-01T11:18:04.040Z,"6 km SE of Derbent, Turkey",earthquake,4.6,1.9,0.128,18,reviewed,us,us
2022-01-31T02:28:43.309Z,-57.3806,-25.1719,35,4.6,mb,,101,7.087,1.16,us,us7000ghzr,2022-02-09T05:15:53.040Z,"South Sandwich Islands region",earthquake,14.6,1.9,0.129,18,reviewed,us,us
2022-01-31T00:49:56.983Z,39.1661,40.1204,10,4.7,mwr,,57,0.899,0.7,us,us7000gghf,2022-01-31T09:37:27.664Z,"7 km SSE of Yayladere, Turkey",earthquake,4.6,1.9,0.069,20,reviewed,us,us
2022-01-31T00:08:15.666Z,-14.9742,-74.0062,76.78,5,mww,,142,4.872,0.72,us,us7000ggha,2022-02-01T16:28:34.040Z,"21 km SSW of Tambo, Peru",earthquake,9.4,4.2,0.063,24,reviewed,us,us
2022-01-30T22:01:10.010Z,16.8293,-86.1237,10,4.5,mb,,66,2.97,0.43,us,us7000gggu,2022-01-30T23:58:30.119Z,"north of Honduras",earthquake,7.5,2,0.041,178,reviewed,us,us
2022-01-30T21:51:00.564Z,8.1852,-104.251,10,4.5,mb,,118,10.841,0.68,us,us7000gggs,2022-01-30T23:38:38.040Z,"northern East Pacific Rise",earthquake,14.3,1.9,0.082,43,reviewed,us,us
2022-01-30T20:22:20.299Z,-10.21,122.3001,59.27,4.9,mb,,57,1.565,0.84,us,us7000ggg6,2022-01-30T20:51:56.040Z,"143 km W of Kupang, Indonesia",earthquake,5.8,7.4,0.074,58,reviewed,us,us
2022-01-30T19:58:10.449Z,53.2442,-166.7876,55.49,4.5,mb,,165,0.553,1.1,us,us7000ggfz,2022-01-30T20:49:34.040Z,"72 km SSW of Unalaska, Alaska",earthquake,5.1,7.4,0.048,126,reviewed,us,us
2022-01-30T17:53:26.511Z,-20.7439,-175.0581,10,4.6,mb,,124,7.158,0.57,us,us7000ggih,2022-01-31T03:18:06.040Z,"43 km N of Kolonga, Tonga",earthquake,10.9,1.8,0.137,16,reviewed,us,us
2022-01-30T16:41:07.413Z,28.7267,142.6607,10,4.5,mb,,139,1.678,0.5,us,us7000ghyy,2022-02-06T16:29:22.040Z,"Bonin Islands, Japan region",earthquake,7,1.8,0.156,14,reviewed,us,us
2022-01-30T14:48:28.312Z,-19.9901,-177.3826,543.68,4.6,mb,,123,4.864,0.65,us,us7000ggel,2022-02-06T15:08:56.040Z,"260 km WNW of Haveluloto, Tonga",earthquake,12.9,7.2,0.061,79,reviewed,us,us
2022-01-30T11:58:06.404Z,-29.8016,74.832,10,4.7,mb,,85,14.426,0.62,us,us7000ghyk,2022-02-08T08:31:36.040Z,"Mid-Indian Ridge",earthquake,8.5,1.9,0.153,13,reviewed,us,us
2022-01-30T11:56:25.088Z,-16.4928,-174.1476,147.28,4.6,mb,,81,3.437,0.97,us,us7000ghyl,2022-02-08T08:42:07.040Z,"70 km SSW of Hihifo, Tonga",earthquake,7.7,7.8,0.122,20,reviewed,us,us
2022-01-30T11:50:00.927Z,-29.7597,-176.7265,14.25,4.8,mb,,77,1.152,0.4,us,us7000ghyq,2022-02-08T09:44:04.040Z,"Kermadec Islands region",earthquake,8.9,5.3,0.116,23,reviewed,us,us
2022-01-30T11:31:34.202Z,-10.1627,117.423,42.64,4.6,mb,,94,3.64,0.57,us,us7000ggdy,2022-01-30T11:47:04.040Z,"184 km S of Sumbawa Besar, Indonesia",earthquake,6.2,7.9,0.117,22,reviewed,us,us
2022-01-30T11:07:33.028Z,-32.0938,-111.8029,10,5.7,mww,,60,5.33,0.55,us,us7000ggdt,2022-01-31T15:37:30.215Z,"southern East Pacific Rise",earthquake,11.5,1.9,0.063,24,reviewed,us,us
2022-01-30T10:23:33.380Z,-4.4405,144.4012,114.67,4.5,mb,,66,3.799,0.57,us,us7000ggdl,2022-01-30T10:41:05.040Z,"55 km SE of Angoram, Papua New Guinea",earthquake,11,4.2,0.099,30,reviewed,us,us
2022-01-30T10:14:38.334Z,53.7408,161.1058,44.57,4.7,mb,,104,1.637,0.61,us,us7000ggdj,2022-01-30T10:31:47.040Z,"",earthquake,7.3,6.8,0.037,225,reviewed,us,us
2022-01-30T04:47:01.319Z,-33.0594,-179.6306,103.2,4.8,mb,,152,4.059,0.49,us,us7000ggc7,2022-01-30T05:39:51.040Z,"south of the Kermadec Islands",earthquake,10,5.9,0.168,13,reviewed,us,us
2022-01-30T04:06:51.138Z,-5.3541,152.3988,37.15,4.7,mb,,168,1.178,0.69,us,us7000ghy6,2022-02-05T02:00:02.040Z,"112 km S of Kokopo, Papua New Guinea",earthquake,11.1,10.5,0.159,14,reviewed,us,us
2022-01-30T03:32:41.102Z,2.7573,128.2346,53.45,4.5,mb,,194,2.154,1.03,us,us7000ghy3,2022-02-05T01:40:12.040Z,"Halmahera, Indonesia",earthquake,12.3,10.4,0.272,5,reviewed,us,us
2022-01-30T02:44:56.219Z,-23.3305,-64.9063,10,4.8,mww,,48,3.035,1.02,us,us7000ggbq,2022-02-01T15:38:31.040Z,"47 km ESE of Humahuaca, Argentina",earthquake,5.5,1.7,0.086,13,reviewed,us,us
2022-01-30T01:57:20.808Z,-41.1078,80.5102,10,5,mb,,145,4.014,0.93,us,us7000ghy1,2022-02-05T01:08:23.040Z,"Mid-Indian Ridge",earthquake,16.8,1.8,0.188,11,reviewed,us,us
2022-01-30T01:35:32.026Z,15.5192,118.2532,10,4.5,mb,,116,7.735,0.6,us,us7000ghxz,2022-02-05T00:53:40.040Z,"169 km WSW of Ilioilio, Philippines",earthquake,10.3,1.9,0.27,6,reviewed,us,us
2022-01-30T00:17:13.075Z,15.5817,118.284,10,5.2,mww,,89,7.666,0.79,us,us7000ggb9,2022-01-30T00:34:44.040Z,"164 km WSW of Ilioilio, Philippines",earthquake,7.6,1.9,0.055,32,reviewed,us,us
2022-01-29T23:08:27.182Z,-2.6715,128.9841,10,4.6,mb,,67,3.27,0.61,us,us7000ggav,2022-01-29T23:28:01.040Z,"74 km N of Amahai, Indonesia",earthquake,7.1,1.9,0.077,51,reviewed,us,us
2022-01-29T21:21:49.079Z,-20.609,-175.5317,10,4.9,mb,,77,6.698,0.53,us,us7000ggae,2022-01-29T21:58:41.040Z,"68 km NNW of Nuku‘alofa, Tonga",earthquake,14,1.9,0.056,99,reviewed,us,us
2022-01-29T14:36:03.108Z,3.8003,126.8074,14.34,4.6,mb,,117,3.059,1.21,us,us7000gg8g,2022-01-29T14:53:22.040Z,"231 km SE of Sarangani, Philippines",earthquake,7.9,5.3,0.119,21,reviewed,us,us
2022-01-29T14:09:04.830Z,-29.6507,-176.5951,10,4.9,mb,,69,1.219,0.86,us,us7000gg88,2022-01-29T14:44:46.040Z,"Kermadec Islands region",earthquake,11.5,1.9,0.09,39,reviewed,us,us
2022-01-29T13:40:07.096Z,10.9686,-60.9977,10,5.1,mww,,31,1.323,1.44,us,us7000gg80,2022-02-01T15:25:06.266Z,"37 km SW of Scarborough, Trinidad and Tobago",earthquake,7.2,1.8,0.08,15,reviewed,us,us
2022-01-29T12:56:53.555Z,-28.155,-67.4906,121.03,4.5,mb,,43,1.961,0.89,us,us7000gg7r,2022-01-29T21:53:34.340Z,"12 km SE of Tinogasta, Argentina",earthquake,7.3,7.8,0.09,36,reviewed,us,us
2022-01-29T11:12:15.584Z,-29.8508,-177.2141,10,4.6,mb,,201,0.85,0.46,us,us7000gg7c,2022-01-29T11:35:01.040Z,"Kermadec Islands, New Zealand",earthquake,8.3,2,0.172,13,reviewed,us,us
2022-01-29T10:23:00.179Z,53.8054,-164.0669,35,4.7,mb,,140,0.789,1.09,us,us7000gg75,2022-02-06T07:52:13.974Z,"118 km ESE of Akutan, Alaska",earthquake,6.6,2,0.053,106,reviewed,us,us
2022-01-29T09:56:16.067Z,53.8797,-164.0614,35,4.6,mb,,168,0.727,0.96,us,us7000gg71,2022-01-29T15:17:39.556Z,"115 km ESE of Akutan, Alaska",earthquake,6.8,2,0.086,40,reviewed,us,us
2022-01-29T09:33:54.615Z,53.7894,-164.0271,35,4.8,mb,,159,0.815,1.3,us,us7000gg6w,2022-01-29T15:13:53.278Z,"121 km ESE of Akutan, Alaska",earthquake,4.9,1.9,0.052,117,reviewed,us,us
2022-01-29T08:48:00.324Z,-29.6633,-176.6341,10,4.9,mb,,79,1.19,0.47,us,us7000gg6s,2022-01-29T09:04:59.040Z,"Kermadec Islands region",earthquake,7.3,1.8,0.092,37,reviewed,us,us
2022-01-29T07:30:27.828Z,-29.3155,-176.6452,10,4.9,mww,,78,1.115,0.58,us,us7000gg60,2022-02-01T15:11:27.040Z,"Kermadec Islands region",earthquake,6.9,1.9,0.093,11,reviewed,us,us
2022-01-29T04:59:10.289Z,-29.6608,-176.9055,10,5.8,mww,,50,0.97,0.89,us,us7000gg4u,2022-01-30T05:02:37.666Z,"Kermadec Islands region",earthquake,10,1.9,0.086,13,reviewed,us,us
2022-01-29T04:56:49.373Z,-29.5367,-176.9748,10,4.8,mb,,188,0.869,0.79,us,us7000ghub,2022-02-05T00:37:45.040Z,"Kermadec Islands region",earthquake,13.2,1.9,0.227,8,reviewed,us,us
2022-01-29T04:42:36.796Z,-29.6316,-176.4856,10,5,mb,,79,1.304,1.01,us,us7000gg54,2022-01-29T05:27:47.040Z,"Kermadec Islands region",earthquake,11.3,1.9,0.07,67,reviewed,us,us
2022-01-29T04:38:58.755Z,-29.7775,-176.6215,10,5.1,mb,,71,1.243,1.35,us,us7000gg4l,2022-01-29T04:56:51.040Z,"Kermadec Islands region",earthquake,9.9,1.9,0.047,146,reviewed,us,us
2022-01-29T04:10:51.586Z,-29.7291,-176.8747,10,4.9,mb,,73,1.023,1.1,us,us7000ghu6,2022-02-05T00:15:42.040Z,"Kermadec Islands region",earthquake,5.6,1.9,0.186,12,reviewed,us,us
2022-01-29T03:57:34.916Z,-29.4194,-176.6053,10,4.9,mb,,138,1.158,0.75,us,us7000ghu5,2022-02-05T00:03:55.040Z,"Kermadec Islands region",earthquake,6.8,1.9,0.198,11,reviewed,us,us
2022-01-29T03:47:27.857Z,-29.3898,-176.5186,10,4.5,mb,,199,1.23,0.94,us,us7000ghu3,2022-02-04T23:16:45.040Z,"Kermadec Islands region",earthquake,10.5,2,0.242,6,reviewed,us,us
2022-01-29T03:44:21.103Z,-29.8059,-177.0453,10,4.7,mb,,163,0.935,1.16,us,us7000ghu2,2022-02-04T23:19:18.040Z,"Kermadec Islands, New Zealand",earthquake,8,1.9,0.225,7,reviewed,us,us
2022-01-29T03:19:29.936Z,13.0505,-88.6847,83.32,4.9,mb,,146,0.544,1.46,us,us7000gg47,2022-01-30T03:19:43.944Z,"29 km SSW of Puerto El Triunfo, El Salvador",earthquake,6.8,6.4,0.023,599,reviewed,us,us
2022-01-29T03:04:51.618Z,-29.7927,-176.8112,10,5.1,mb,,82,1.101,0.66,us,us7000gg4g,2022-01-29T04:18:32.040Z,"Kermadec Islands region",earthquake,9.8,1.8,0.089,41,reviewed,us,us
2022-01-29T03:01:29.532Z,-29.7553,-176.7022,10,5.3,mb,,81,1.17,1.08,us,us7000gg43,2022-01-29T03:19:29.083Z,"Kermadec Islands region",earthquake,10.8,1.9,0.06,96,reviewed,us,us
2022-01-29T03:00:27.146Z,-29.8116,-176.8695,10,5.2,mb,,87,9.791,0.91,us,us7000ghui,2022-02-04T23:00:14.040Z,"Kermadec Islands region",earthquake,8.9,1.8,0.234,7,reviewed,us,us
2022-01-29T02:59:52.391Z,-29.5523,-177.1645,10,4.9,mb,,138,0.72,1.07,us,us7000ghu1,2022-02-04T22:52:26.040Z,"Kermadec Islands, New Zealand",earthquake,8.2,1.9,0.228,6,reviewed,us,us
2022-01-29T02:57:49.301Z,-29.7055,-176.7779,10,4.7,mb,,190,1.089,1.11,us,us7000ghue,2022-02-04T22:42:48.040Z,"Kermadec Islands region",earthquake,11.3,1.9,0.275,4,reviewed,us,us
2022-01-29T02:53:25.629Z,-29.6247,-176.759,10,5.3,mb,,72,1.075,0.66,us,us7000gg48,2022-01-29T03:45:59.040Z,"Kermadec Islands region",earthquake,7.7,1.8,0.086,45,reviewed,us,us
2022-01-29T02:46:39.811Z,-29.5308,-176.7488,10,6.5,mww,,57,1.056,1.31,us,us7000gg3w,2022-01-30T02:53:00.581Z,"Kermadec Islands region",earthquake,6.3,1.8,0.048,41,reviewed,us,us
2022-01-29T01:39:11.865Z,3.119,127.954,69.79,4.6,mb,,144,2.404,0.83,us,us7000ghtz,2022-02-04T22:18:03.040Z,"153 km N of Tobelo, Indonesia",earthquake,9.9,10.8,0.272,6,reviewed,us,us
2022-01-28T23:38:14.716Z,-5.0608,102.2805,34.42,4.5,mb,,178,0.967,0.59,us,us7000gg2s,2022-02-07T05:01:41.040Z,"139 km S of Bengkulu, Indonesia",earthquake,4.2,5.8,0.09,36,reviewed,us,us
2022-01-28T23:10:15.012Z,-5.1604,153.5703,62.14,4.5,mb,,78,1.7,0.83,us,us7000ghnw,2022-02-07T22:05:24.040Z,"170 km ESE of Kokopo, Papua New Guinea",earthquake,8.5,5.9,0.111,24,reviewed,us,us
2022-01-28T21:12:20.401Z,-20.813,-175.4114,10,4.9,mb,,116,6.885,0.98,us,us7000ggb5,2022-01-30T00:05:04.040Z,"42 km NNW of Nuku‘alofa, Tonga",earthquake,14.3,1.9,0.083,46,reviewed,us,us
2022-01-28T21:00:33.625Z,39.1553,142.3933,51.98,4.5,mwr,,97,1.925,0.43,us,us7000gg12,2022-02-06T01:01:44.040Z,"47 km ESE of Kamaishi, Japan",earthquake,7.9,5.2,0.068,21,reviewed,us,us
2022-01-28T18:58:08.835Z,-21.6367,-176.478,203.64,4.6,mb,,72,6.444,0.81,us,us7000gfzj,2022-01-28T19:22:31.040Z,"141 km WSW of Haveluloto, Tonga",earthquake,12.2,7.4,0.071,60,reviewed,us,us
2022-01-28T16:52:39.856Z,-58.9726,-25.7788,94.25,5,mb,,65,7.543,0.59,us,us7000gfyf,2022-01-28T17:15:39.040Z,"South Sandwich Islands region",earthquake,11.6,4.5,0.07,70,reviewed,us,us
2022-01-28T16:52:08.201Z,-59.3185,-25.4108,86.78,4.7,mb,,77,7.896,1.02,us,us7000gfye,2022-01-28T17:41:37.040Z,"South Sandwich Islands region",earthquake,13.3,9.7,0.086,41,reviewed,us,us
2022-01-28T16:49:10.609Z,36.0855,70.4709,120.09,4.5,mb,,80,1.041,0.76,us,us7000gfyc,2022-01-28T18:00:43.040Z,"77 km SE of Farkh?r, Afghanistan",earthquake,7.7,7.1,0.097,31,reviewed,us,us
2022-01-28T16:36:00.981Z,-3.0014,126.7213,10,4.5,mb,,94,3.803,0.79,us,us7000ghnr,2022-02-06T13:50:56.040Z,"179 km WNW of Ambon, Indonesia",earthquake,8.6,1.9,0.113,23,reviewed,us,us
2022-01-28T16:32:30.002Z,38.618,144.8209,10,5,mb,,48,3.618,1.09,us,us7000ghnq,2022-02-05T18:02:15.040Z,"265 km ESE of Yamada, Japan",earthquake,8,1.2,0.127,20,reviewed,us,us
2022-01-28T13:46:29.592Z,-61.4438,-37.0094,10,4.8,mb,,91,3.818,0.72,us,us7000gfx1,2022-01-29T07:03:37.040Z,"Scotia Sea",earthquake,6.4,1.9,0.116,23,reviewed,us,us
2022-01-28T13:43:26.649Z,-18.7824,-69.6263,131.49,5.2,mb,,77,0.686,0.67,us,us7000gfvl,2022-01-29T00:19:52.415Z,"78 km ESE of Arica, Chile",earthquake,5.9,5.4,0.028,434,reviewed,us,us
2022-01-28T13:02:58.057Z,-17.7352,-177.1923,547.13,4.6,mb,,121,3.523,1.12,us,us7000gfuq,2022-01-28T13:26:46.040Z,"Fiji region",earthquake,13.7,8,0.091,36,reviewed,us,us
2022-01-28T11:20:37.533Z,-12.0752,112.8863,10,4.9,mb,,140,3.792,0.59,us,us7000gftk,2022-01-28T11:45:09.040Z,"northwest of Australia",earthquake,8.8,1.9,0.095,35,reviewed,us,us
2022-01-28T11:14:09.957Z,5.4909,-82.5881,10,6.1,mww,,117,3.283,0.77,us,us7000gfti,2022-01-29T12:40:55.625Z,"282 km SW of Arenas, Panama",earthquake,3.9,1.8,0.058,29,reviewed,us,us
2022-01-28T08:03:27.957Z,-24.7429,179.7963,511.07,4.9,mb,,76,4.94,0.71,us,us7000gfsq,2022-02-09T07:55:41.040Z,"south of the Fiji Islands",earthquake,12.3,8.2,0.06,89,reviewed,us,us
2022-01-28T07:03:20.795Z,-56.7876,-26.9758,131.32,4.9,mb,,75,5.954,0.56,us,us7000gfsf,2022-02-09T07:48:13.040Z,"South Sandwich Islands region",earthquake,10.7,7.6,0.081,48,reviewed,us,us
2022-01-28T06:57:32.418Z,-18.1016,-177.8471,644.77,4.7,mb,,125,3.781,0.56,us,us7000gfsd,2022-02-09T07:42:56.040Z,"Fiji region",earthquake,15.8,13.3,0.11,25,reviewed,us,us
2022-01-28T06:53:59.692Z,-0.2022,124.4273,70.5,4.9,mb,,43,1.853,1.05,us,us7000gfsc,2022-02-09T07:41:40.040Z,"172 km ESE of Gorontalo, Indonesia",earthquake,7.7,7.4,0.076,54,reviewed,us,us
